country,region,sub_region,county,measure,year,value
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Bünelkövetö összesen,2004,4399
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Bünelkövetö összesen,2005,4177
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Bünelkövetö összesen,2006,3755
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Bünelkövetö összesen,2007,3522
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Bünelkövetö összesen,2008,3646
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Bünelkövetö összesen,2009,3696
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Bünelkövetö összesen,2010,3951
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Bünelkövetö összesen,2011,3477
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Bünelkövetö összesen,2012,3150
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Bünelkövetö összesen,2013,3191
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Bünelkövetö összesen,2014,3250
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Bünelkövetö összesen,2000,5227
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Bünelkövetö összesen,2001,4856
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Bünelkövetö összesen,2002,4039
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Bünelkövetö összesen,2003,4188
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Bünelkövetö összesen,2004,4869
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Bünelkövetö összesen,2005,4331
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Bünelkövetö összesen,2006,4529
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Bünelkövetö összesen,2007,4159
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Bünelkövetö összesen,2008,4440
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Bünelkövetö összesen,2009,4239
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Bünelkövetö összesen,2010,4771
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Bünelkövetö összesen,2011,4746
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Bünelkövetö összesen,2012,3986
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Bünelkövetö összesen,2013,4406
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Bünelkövetö összesen,2014,3664
Magyarország,Dunántúl,Közép-Magyarország,Budapest,Ebböl: fiatalkorú,2000,1326
Magyarország,Dunántúl,Közép-Magyarország,Budapest,Ebböl: fiatalkorú,2001,1224
Magyarország,Dunántúl,Közép-Magyarország,Budapest,Ebböl: fiatalkorú,2002,1344
Magyarország,Dunántúl,Közép-Magyarország,Budapest,Ebböl: fiatalkorú,2003,1277
Magyarország,Dunántúl,Közép-Magyarország,Budapest,Ebböl: fiatalkorú,2004,1684
Magyarország,Dunántúl,Közép-Magyarország,Budapest,Ebböl: fiatalkorú,2005,1551
Magyarország,Dunántúl,Közép-Magyarország,Budapest,Ebböl: fiatalkorú,2006,1296
Magyarország,Dunántúl,Közép-Magyarország,Budapest,Ebböl: fiatalkorú,2007,1035
Magyarország,Dunántúl,Közép-Magyarország,Budapest,Ebböl: fiatalkorú,2008,1208
Magyarország,Dunántúl,Közép-Magyarország,Budapest,Ebböl: fiatalkorú,2009,951
Magyarország,Dunántúl,Közép-Magyarország,Budapest,Ebböl: fiatalkorú,2010,1186
Magyarország,Dunántúl,Közép-Magyarország,Budapest,Ebböl: fiatalkorú,2011,1140
Magyarország,Dunántúl,Közép-Magyarország,Budapest,Ebböl: fiatalkorú,2012,838
Magyarország,Dunántúl,Közép-Magyarország,Budapest,Ebböl: fiatalkorú,2013,820
Magyarország,Dunántúl,Közép-Magyarország,Budapest,Ebböl: fiatalkorú,2014,823
Magyarország,Dunántúl,Közép-Magyarország,Pest ,Ebböl: fiatalkorú,2000,965
Magyarország,Dunántúl,Közép-Magyarország,Pest ,Ebböl: fiatalkorú,2001,999
Magyarország,Dunántúl,Közép-Magyarország,Pest ,Ebböl: fiatalkorú,2002,1098
Magyarország,Dunántúl,Közép-Magyarország,Pest ,Ebböl: fiatalkorú,2003,998
Magyarország,Dunántúl,Közép-Magyarország,Pest ,Ebböl: fiatalkorú,2004,1180
Magyarország,Dunántúl,Közép-Magyarország,Pest ,Ebböl: fiatalkorú,2005,1154
Magyarország,Dunántúl,Közép-Magyarország,Pest ,Ebböl: fiatalkorú,2006,979
Magyarország,Dunántúl,Közép-Magyarország,Pest ,Ebböl: fiatalkorú,2007,925
Magyarország,Dunántúl,Közép-Magyarország,Pest ,Ebböl: fiatalkorú,2008,892
Magyarország,Dunántúl,Közép-Magyarország,Pest ,Ebböl: fiatalkorú,2009,950
Magyarország,Dunántúl,Közép-Magyarország,Pest ,Ebböl: fiatalkorú,2010,1029
Magyarország,Dunántúl,Közép-Magyarország,Pest ,Ebböl: fiatalkorú,2011,924
Magyarország,Dunántúl,Közép-Magyarország,Pest ,Ebböl: fiatalkorú,2012,734
Magyarország,Dunántúl,Közép-Magyarország,Pest ,Ebböl: fiatalkorú,2013,887
Magyarország,Dunántúl,Közép-Magyarország,Pest ,Ebböl: fiatalkorú,2014,756
Magyarország,Dunántúl,Közép-Dunántúl,Fejér,Ebböl: fiatalkorú,2000,337
Magyarország,Dunántúl,Közép-Dunántúl,Fejér,Ebböl: fiatalkorú,2001,385
Magyarország,Dunántúl,Közép-Dunántúl,Fejér,Ebböl: fiatalkorú,2002,433
Magyarország,Dunántúl,Közép-Dunántúl,Fejér,Ebböl: fiatalkorú,2003,413
Magyarország,Dunántúl,Közép-Dunántúl,Fejér,Ebböl: fiatalkorú,2004,482
Magyarország,Dunántúl,Közép-Dunántúl,Fejér,Ebböl: fiatalkorú,2005,499
Magyarország,Dunántúl,Közép-Dunántúl,Fejér,Ebböl: fiatalkorú,2006,392
Magyarország,Dunántúl,Közép-Dunántúl,Fejér,Ebböl: fiatalkorú,2007,342
Magyarország,Dunántúl,Közép-Dunántúl,Fejér,Ebböl: fiatalkorú,2008,388
Magyarország,Dunántúl,Közép-Dunántúl,Fejér,Ebböl: fiatalkorú,2009,371
Magyarország,Dunántúl,Közép-Dunántúl,Fejér,Ebböl: fiatalkorú,2010,436
Magyarország,Dunántúl,Közép-Dunántúl,Fejér,Ebböl: fiatalkorú,2011,373
Magyarország,Dunántúl,Közép-Dunántúl,Fejér,Ebböl: fiatalkorú,2012,329
Magyarország,Dunántúl,Közép-Dunántúl,Fejér,Ebböl: fiatalkorú,2013,273
Magyarország,Dunántúl,Közép-Dunántúl,Fejér,Ebböl: fiatalkorú,2014,204
Magyarország,Dunántúl,Közép-Dunántúl,Komárom- Esztergom ,Ebböl: fiatalkorú,2000,392
Magyarország,Dunántúl,Közép-Dunántúl,Komárom- Esztergom ,Ebböl: fiatalkorú,2001,444
Magyarország,Dunántúl,Közép-Dunántúl,Komárom- Esztergom ,Ebböl: fiatalkorú,2002,489
Magyarország,Dunántúl,Közép-Dunántúl,Komárom- Esztergom ,Ebböl: fiatalkorú,2003,369
Magyarország,Dunántúl,Közép-Dunántúl,Komárom- Esztergom ,Ebböl: fiatalkorú,2004,343
Magyarország,Dunántúl,Közép-Dunántúl,Komárom- Esztergom ,Ebböl: fiatalkorú,2005,377
Magyarország,Dunántúl,Közép-Dunántúl,Komárom- Esztergom ,Ebböl: fiatalkorú,2006,358
Magyarország,Dunántúl,Közép-Dunántúl,Komárom- Esztergom ,Ebböl: fiatalkorú,2007,333
Magyarország,Dunántúl,Közép-Dunántúl,Komárom- Esztergom ,Ebböl: fiatalkorú,2008,372
Magyarország,Dunántúl,Közép-Dunántúl,Komárom- Esztergom ,Ebböl: fiatalkorú,2009,272
Magyarország,Dunántúl,Közép-Dunántúl,Komárom- Esztergom ,Ebböl: fiatalkorú,2010,322
Magyarország,Dunántúl,Közép-Dunántúl,Komárom- Esztergom ,Ebböl: fiatalkorú,2011,383
Magyarország,Dunántúl,Közép-Dunántúl,Komárom- Esztergom ,Ebböl: fiatalkorú,2012,288
Magyarország,Dunántúl,Közép-Dunántúl,Komárom- Esztergom ,Ebböl: fiatalkorú,2013,287
Magyarország,Dunántúl,Közép-Dunántúl,Komárom- Esztergom ,Ebböl: fiatalkorú,2014,148
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Ebböl: fiatalkorú,2000,324
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Ebböl: fiatalkorú,2001,377
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Ebböl: fiatalkorú,2002,350
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Ebböl: fiatalkorú,2003,288
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Ebböl: fiatalkorú,2004,401
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Ebböl: fiatalkorú,2005,464
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Ebböl: fiatalkorú,2006,412
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Ebböl: fiatalkorú,2007,323
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Ebböl: fiatalkorú,2008,370
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Ebböl: fiatalkorú,2009,285
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Ebböl: fiatalkorú,2010,341
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Ebböl: fiatalkorú,2011,345
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Ebböl: fiatalkorú,2012,306
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Ebböl: fiatalkorú,2013,341
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Ebböl: fiatalkorú,2014,258
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Ebböl: fiatalkorú,2000,476
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Ebböl: fiatalkorú,2001,471
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Ebböl: fiatalkorú,2002,446
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Ebböl: fiatalkorú,2003,349
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Ebböl: fiatalkorú,2004,442
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Ebböl: fiatalkorú,2005,371
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Ebböl: fiatalkorú,2006,432
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Ebböl: fiatalkorú,2007,366
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Ebböl: fiatalkorú,2008,424
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Ebböl: fiatalkorú,2009,472
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Ebböl: fiatalkorú,2010,396
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Ebböl: fiatalkorú,2011,405
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Ebböl: fiatalkorú,2012,320
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Ebböl: fiatalkorú,2013,269
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Ebböl: fiatalkorú,2014,175
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Ebböl: fiatalkorú,2000,192
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Ebböl: fiatalkorú,2001,217
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Ebböl: fiatalkorú,2002,239
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Ebböl: fiatalkorú,2003,201
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Ebböl: fiatalkorú,2004,227
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Ebböl: fiatalkorú,2005,250
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Ebböl: fiatalkorú,2006,219
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Ebböl: fiatalkorú,2007,263
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Ebböl: fiatalkorú,2008,234
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Ebböl: fiatalkorú,2009,232
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Ebböl: fiatalkorú,2010,319
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Ebböl: fiatalkorú,2011,274
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Ebböl: fiatalkorú,2012,218
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Ebböl: fiatalkorú,2013,201
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Ebböl: fiatalkorú,2014,157
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Ebböl: fiatalkorú,2000,281
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Ebböl: fiatalkorú,2001,330
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Ebböl: fiatalkorú,2002,304
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Ebböl: fiatalkorú,2003,325
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Ebböl: fiatalkorú,2004,235
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Ebböl: fiatalkorú,2005,243
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Ebböl: fiatalkorú,2006,248
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Ebböl: fiatalkorú,2007,266
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Ebböl: fiatalkorú,2008,204
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Ebböl: fiatalkorú,2009,225
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Ebböl: fiatalkorú,2010,323
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Ebböl: fiatalkorú,2011,266
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Ebböl: fiatalkorú,2012,286
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Ebböl: fiatalkorú,2013,253
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Ebböl: fiatalkorú,2014,213
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Ebböl: fiatalkorú,2000,388
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Ebböl: fiatalkorú,2001,444
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Ebböl: fiatalkorú,2002,449
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Ebböl: fiatalkorú,2003,398
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Ebböl: fiatalkorú,2004,580
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Ebböl: fiatalkorú,2005,488
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Ebböl: fiatalkorú,2006,489
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Ebböl: fiatalkorú,2007,462
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Ebböl: fiatalkorú,2008,428
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Ebböl: fiatalkorú,2009,482
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Ebböl: fiatalkorú,2010,565
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Ebböl: fiatalkorú,2011,502
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Ebböl: fiatalkorú,2012,439
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Ebböl: fiatalkorú,2013,492
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Ebböl: fiatalkorú,2014,381
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Ebböl: fiatalkorú,2000,346
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Ebböl: fiatalkorú,2001,324
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Ebböl: fiatalkorú,2002,388
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Ebböl: fiatalkorú,2003,291
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Ebböl: fiatalkorú,2004,321
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Ebböl: fiatalkorú,2005,414
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Ebböl: fiatalkorú,2006,309
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Ebböl: fiatalkorú,2007,332
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Ebböl: fiatalkorú,2008,332
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Ebböl: fiatalkorú,2009,362
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Ebböl: fiatalkorú,2010,424
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Ebböl: fiatalkorú,2011,425
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Ebböl: fiatalkorú,2012,389
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Ebböl: fiatalkorú,2013,424
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Ebböl: fiatalkorú,2014,319
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Ebböl: fiatalkorú,2000,245
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Ebböl: fiatalkorú,2001,287
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Ebböl: fiatalkorú,2002,329
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Ebböl: fiatalkorú,2003,189
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Ebböl: fiatalkorú,2004,267
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Ebböl: fiatalkorú,2005,267
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Ebböl: fiatalkorú,2006,305
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Ebböl: fiatalkorú,2007,254
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Ebböl: fiatalkorú,2008,283
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Ebböl: fiatalkorú,2009,233
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Ebböl: fiatalkorú,2010,357
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Ebböl: fiatalkorú,2011,339
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Ebböl: fiatalkorú,2012,272
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Ebböl: fiatalkorú,2013,268
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Ebböl: fiatalkorú,2014,203
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Ebböl: fiatalkorú,2000,1376
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Ebböl: fiatalkorú,2001,1512
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Ebböl: fiatalkorú,2002,1411
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Ebböl: fiatalkorú,2003,1236
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Ebböl: fiatalkorú,2004,1421
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Ebböl: fiatalkorú,2005,1432
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Ebböl: fiatalkorú,2006,1328
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Ebböl: fiatalkorú,2007,1535
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Ebböl: fiatalkorú,2008,1409
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Ebböl: fiatalkorú,2009,1122
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Ebböl: fiatalkorú,2010,1230
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Ebböl: fiatalkorú,2011,1086
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Ebböl: fiatalkorú,2012,1294
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Ebböl: fiatalkorú,2013,1338
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Ebböl: fiatalkorú,2014,1158
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Ebböl: fiatalkorú,2000,373
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Ebböl: fiatalkorú,2001,457
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Ebböl: fiatalkorú,2002,398
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Ebböl: fiatalkorú,2003,368
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Ebböl: fiatalkorú,2004,403
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Ebböl: fiatalkorú,2005,468
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Ebböl: fiatalkorú,2006,365
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Ebböl: fiatalkorú,2007,368
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Ebböl: fiatalkorú,2008,462
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Ebböl: fiatalkorú,2009,447
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Ebböl: fiatalkorú,2010,440
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Ebböl: fiatalkorú,2011,394
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Ebböl: fiatalkorú,2012,341
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Ebböl: fiatalkorú,2013,393
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Ebböl: fiatalkorú,2014,371
Magyarország,Alföld és Észak,Észak-Magyarország,Nógrád,Ebböl: fiatalkorú,2000,305
Magyarország,Alföld és Észak,Észak-Magyarország,Nógrád,Ebböl: fiatalkorú,2001,259
Magyarország,Alföld és Észak,Észak-Magyarország,Nógrád,Ebböl: fiatalkorú,2002,265
Magyarország,Alföld és Észak,Észak-Magyarország,Nógrád,Ebböl: fiatalkorú,2003,269
Magyarország,Alföld és Észak,Észak-Magyarország,Nógrád,Ebböl: fiatalkorú,2004,352
Magyarország,Alföld és Észak,Észak-Magyarország,Nógrád,Ebböl: fiatalkorú,2005,319
Magyarország,Alföld és Észak,Észak-Magyarország,Nógrád,Ebböl: fiatalkorú,2006,300
Magyarország,Alföld és Észak,Észak-Magyarország,Nógrád,Ebböl: fiatalkorú,2007,305
